('port 1',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.00295215	-0.66507
1.87495e+014	0.00315993	0.603296
1.8762e+014	0.00396492	1.71006
1.87745e+014	0.0046925	2.65305
1.8787e+014	0.00492903	3.54526
1.87995e+014	0.00466628	4.47347
1.8812e+014	0.00425137	5.50154
1.88245e+014	0.00418348	6.61124
1.8837e+014	0.00457357	7.67224
1.88495e+014	0.00501587	8.62421
1.88619e+014	0.0051237	9.51142
1.88744e+014	0.00480119	10.3964
1.88869e+014	0.00423305	11.3354
1.88994e+014	0.00377309	12.3548
1.89119e+014	0.00366781	13.3934
1.89244e+014	0.00378637	14.3516
1.89369e+014	0.00382384	15.2124
1.89494e+014	0.00361878	16.0155
1.89619e+014	0.00320442	16.8081
1.89744e+014	0.00274217	17.6341
1.89869e+014	0.00243732	18.5162
1.89993e+014	0.00242503	19.4134
1.90118e+014	0.00267225	20.2566
1.90243e+014	0.00303787	21.0415
1.90368e+014	0.00338703	21.8113
1.90493e+014	0.00364255	22.6101
1.90618e+014	0.00381642	23.4676
1.90743e+014	0.00401382	24.3898
1.90868e+014	0.00435482	25.3494
1.90993e+014	0.00484819	26.3058
1.91118e+014	0.00537447	27.2422
1.91243e+014	0.00579741	28.1696
1.91368e+014	0.0060666	29.1081
1.91492e+014	0.00623944	30.0705
1.91617e+014	0.00642123	31.0543
1.91742e+014	0.00666544	32.0443
1.91867e+014	0.00692779	33.0276
1.91992e+014	0.00712073	34.0036
1.92117e+014	0.00719781	34.9813
1.92242e+014	0.00718373	35.969
1.92367e+014	0.00713614	36.9676
1.92492e+014	0.00708422	37.9715
1.92617e+014	0.00700772	38.9761
1.92742e+014	0.00687428	39.9826
1.92866e+014	0.00668425	40.9957
1.92991e+014	0.00646965	42.0177
1.93116e+014	0.00625115	43.0455
1.93241e+014	0.00600892	44.0757
1.93366e+014	0.00571101	45.1122
1.93491e+014	0.00537066	46.166
1.93616e+014	0.00506188	47.2444
1.93741e+014	0.00485571	48.339
1.93866e+014	0.00473486	49.431
1.93991e+014	0.00460788	50.5158
1.94116e+014	0.00442662	51.612
1.94241e+014	0.00427292	52.742
1.94365e+014	0.00430107	53.8965
1.9449e+014	0.0045503	55.0307
1.94615e+014	0.00487427	56.1191
1.9474e+014	0.00510685	57.1805
1.94865e+014	0.0052299	58.2486
1.9499e+014	0.00538739	59.3388
1.95115e+014	0.00573106	60.4294
1.9524e+014	0.00623029	61.4866
1.95365e+014	0.0066929	62.5048
1.9549e+014	0.00695755	63.5067
1.95615e+014	0.00703332	64.5206
1.95739e+014	0.00709435	65.5592
1.95864e+014	0.00731999	66.606
1.95989e+014	0.00769805	67.631
1.96114e+014	0.0080291	68.6237
1.96239e+014	0.00812365	69.6002
1.96364e+014	0.00796676	70.5871
1.96489e+014	0.0077369	71.6022
1.96614e+014	0.00766057	72.6364
1.96739e+014	0.00778392	73.6579
1.96864e+014	0.00791555	74.6459
1.96989e+014	0.00782203	75.61
1.97114e+014	0.00743461	76.5786
1.97238e+014	0.00690808	77.5795
1.97363e+014	0.0065109	78.6157
1.97488e+014	0.00637483	79.6523
1.97613e+014	0.00634244	80.6501
1.97738e+014	0.0061385	81.6084
1.97863e+014	0.00562773	82.5598
1.97988e+014	0.00491595	83.5492
1.98113e+014	0.00429127	84.6065
1.98238e+014	0.00398604	85.6965
1.98363e+014	0.00389491	86.7368
1.98488e+014	0.00369655	87.7044
1.98613e+014	0.00319743	88.6467
1.98737e+014	0.00246541	89.653
1.98862e+014	0.00182905	90.8522
1.98987e+014	0.00168311	92.2004
1.99112e+014	0.00184272	93.3786
1.99237e+014	0.0018291	94.4042
1.99362e+014	0.00151478	95.475
1.99487e+014	0.00121519	96.8492
1.99612e+014	0.00151165	98.3262
1.99737e+014	0.0021538	99.4377
1.99862e+014	0.0026356	100.376
('port 2',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.00115185	-2.66
1.87495e+014	0.00106414	-1.51041
1.8762e+014	0.00102321	-0.307812
1.87745e+014	0.00105491	0.891333
1.8787e+014	0.00112478	2.03611
1.87995e+014	0.00117733	3.13029
1.8812e+014	0.00118027	4.2074
1.88245e+014	0.00113713	5.30367
