('port 1',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.00237804	1.04259
1.87495e+014	0.00299084	1.89757
1.8762e+014	0.00347322	2.63763
1.87745e+014	0.00361792	3.34371
1.8787e+014	0.0033905	4.07336
1.87995e+014	0.00292227	4.88541
1.8812e+014	0.00250755	5.83529
1.88245e+014	0.00245994	6.86745
1.8837e+014	0.00273767	7.80609
1.88495e+014	0.00301083	8.60751
1.88619e+014	0.00304645	9.32737
1.88744e+014	0.00278978	10.0189
1.88869e+014	0.00231956	10.7281
1.88994e+014	0.00180373	11.5097
1.89119e+014	0.00145383	12.4042
1.89244e+014	0.00140366	13.3163
1.89369e+014	0.00157382	14.0806
1.89494e+014	0.00182734	14.7035
1.89619e+014	0.00209507	15.2733
1.89744e+014	0.0023298	15.8632
1.89869e+014	0.00249264	16.5205
1.89993e+014	0.00259661	17.2737
1.90118e+014	0.00274178	18.1256
1.90243e+014	0.00306036	19.0317
1.90368e+014	0.0035779	19.9259
1.90493e+014	0.00417767	20.7827
1.90618e+014	0.00470821	21.618
1.90743e+014	0.00508288	22.4582
1.90868e+014	0.00531869	23.3244
1.90993e+014	0.00551811	24.2233
1.91118e+014	0.00579226	25.1427
1.91243e+014	0.00616842	26.0607
1.91368e+014	0.00657227	26.9646
1.91492e+014	0.0069005	27.8577
1.91617e+014	0.00710087	28.7519
1.91742e+014	0.0071991	29.6578
1.91867e+014	0.0072672	30.5778
1.91992e+014	0.00736031	31.5057
1.92117e+014	0.00747367	32.4327
1.92242e+014	0.00755761	33.3555
1.92367e+014	0.00756922	34.2776
1.92492e+014	0.00750755	35.2047
1.92617e+014	0.0074053	36.1396
1.92742e+014	0.00729129	37.0805
1.92866e+014	0.00716299	38.0242
1.92991e+014	0.00699761	38.9705
1.93116e+014	0.00678788	39.9235
1.93241e+014	0.00656173	40.8874
1.93366e+014	0.00636053	41.861
1.93491e+014	0.00619419	42.8378
1.93616e+014	0.00602468	43.8134
1.93741e+014	0.00580583	44.7923
1.93866e+014	0.00554415	45.787
1.93991e+014	0.00531908	46.8065
