('port 1',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.00293967	-0.703648
1.87495e+014	0.00308162	0.458886
1.8762e+014	0.00377046	1.49807
1.87745e+014	0.0044922	2.38201
1.8787e+014	0.00486039	3.19777
1.87995e+014	0.0047737	4.01667
1.8812e+014	0.00438634	4.89496
1.88245e+014	0.0040475	5.86324
1.8837e+014	0.00407394	6.86989
1.88495e+014	0.00441084	7.81179
1.88619e+014	0.0047253	8.66226
1.88744e+014	0.00475813	9.45819
1.88869e+014	0.00444903	10.2454
1.88994e+014	0.00391625	11.0666
1.89119e+014	0.00339485	11.9522
1.89244e+014	0.00310929	12.8834
1.89369e+014	0.00308593	13.778
1.89494e+014	0.00315004	14.5789
1.89619e+014	0.00313611	15.2952
1.89744e+014	0.0029946	15.9616
1.89869e+014	0.0027678	16.6169
1.89993e+014	0.00254255	17.3017
1.90118e+014	0.0024218	18.0478
1.90243e+014	0.0024987	18.8493
1.90368e+014	0.00279921	19.6601
1.90493e+014	0.00324855	20.447
1.90618e+014	0.00372133	21.2152
1.90743e+014	0.00411254	21.9871
1.90868e+014	0.0043821	22.7845
1.90993e+014	0.00456975	23.6206
1.91118e+014	0.00476854	24.4934
1.91243e+014	0.00505366	25.3841
1.91368e+014	0.00541706	26.2707
1.91492e+014	0.00577716	27.1442
1.91617e+014	0.00604815	28.0109
1.91742e+014	0.00619803	28.8828
1.91867e+014	0.00625937	29.7687
1.91992e+014	0.00629531	30.6693
1.92117e+014	0.00634639	31.5774
1.92242e+014	0.00640141	32.4848
1.92367e+014	0.00641715	33.389
1.92492e+014	0.00636237	34.2939
1.92617e+014	0.00624259	35.2051
1.92742e+014	0.0060877	36.1248
1.92866e+014	0.00591849	37.0504
1.92991e+014	0.00572698	37.979
1.93116e+014	0.00549201	38.9121
1.93241e+014	0.00521378	39.8561
1.93366e+014	0.00492967	40.8172
1.93491e+014	0.00468883	41.7938
1.93616e+014	0.00450308	42.7757
1.93741e+014	0.00432954	43.7552
1.93866e+014	0.00411652	44.7391
1.93991e+014	0.00387192	45.7466
1.94116e+014	0.00368772	46.7919
1.94241e+014	0.00367356	47.8588
1.94365e+014	0.0038335	48.9057
1.9449e+014	0.00404836	49.9123
1.94615e+014	0.00419846	50.8957
1.9474e+014	0.00427128	51.8858
1.94865e+014	0.00437224	52.8981
1.9499e+014	0.00462728	53.9153
1.95115e+014	0.00504243	54.9029
1.9524e+014	0.00548557	55.848
1.95365e+014	0.00580596	56.7659
1.9549e+014	0.00594753	57.6829
1.95615e+014	0.0059859	58.6199
