('port 1',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.000941111	-1.09072
1.87495e+014	0.000818362	0.0154769
1.8762e+014	0.00111483	1.01976
1.87745e+014	0.00157573	1.70041
1.8787e+014	0.00199292	2.23707
1.87995e+014	0.00227788	2.7201
1.8812e+014	0.00239462	3.18684
1.88245e+014	0.00234139	3.65909
1.8837e+014	0.00214617	4.15726
1.88495e+014	0.0018662	4.70776
1.88619e+014	0.00158985	5.34348
1.88744e+014	0.00142802	6.07428
1.88869e+014	0.00145278	6.82689
1.88994e+014	0.00162212	7.49875
1.89119e+014	0.00183336	8.07033
1.89244e+014	0.00200848	8.57207
1.89369e+014	0.00210856	9.03471
1.89494e+014	0.00212246	9.48076
1.89619e+014	0.00205727	9.92809
1.89744e+014	0.00193312	10.3936
1.89869e+014	0.00178124	10.8947
1.89993e+014	0.00164338	11.4463
1.90118e+014	0.00156691	12.0498
1.90243e+014	0.00158701	12.6799
1.90368e+014	0.0017036	13.2965
1.90493e+014	0.00188148	13.8765
1.90618e+014	0.00207367	14.4223
1.90743e+014	0.00224038	14.9478
1.90868e+014	0.00235619	15.4682
1.90993e+014	0.00241189	15.9967
1.91118e+014	0.00241448	16.5439
1.91243e+014	0.00238523	17.1168
1.91368e+014	0.00235381	17.7169
1.91492e+014	0.00234754	18.3379
1.91617e+014	0.00237892	18.967
1.91742e+014	0.00243974	19.5914
1.91867e+014	0.00250692	20.2049
1.91992e+014	0.00255509	20.8086
1.92117e+014	0.00256723	21.4084
1.92242e+014	0.00253946	22.0115
1.92367e+014	0.0024802	22.624
1.92492e+014	0.0024048	23.2486
1.92617e+014	0.00232758	23.8838
1.92742e+014	0.00225433	24.5247
1.92866e+014	0.00217993	25.1666
1.92991e+014	0.00209264	25.8082
1.93116e+014	0.00198268	26.4536
1.93241e+014	0.0018501	27.1111
1.93366e+014	0.00170826	27.7909
1.93491e+014	0.00158052	28.4989
1.93616e+014	0.00148889	29.2295
1.93741e+014	0.00143819	29.9649
1.93866e+014	0.00140961	30.6875
1.93991e+014	0.00137246	31.3949
1.94116e+014	0.00130435	32.103
1.94241e+014	0.00120764	32.8414
1.94365e+014	0.00111912	33.6421
1.9449e+014	0.00110365	34.5046
1.94615e+014	0.00120666	35.3607
1.9474e+014	0.00140365	36.1402
1.94865e+014	0.00162733	36.8395
