('port 1',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.00252232	-0.866817
1.87495e+014	0.00251841	0.165763
1.8762e+014	0.00299008	1.1272
1.87745e+014	0.00363035	1.93484
1.8787e+014	0.00412036	2.64889
1.87995e+014	0.0043016	3.32983
1.8812e+014	0.00415887	4.02071
1.88245e+014	0.00379999	4.75832
1.8837e+014	0.00343139	5.56957
1.88495e+014	0.0032737	6.43751
1.88619e+014	0.00338738	7.28574
1.88744e+014	0.0036168	8.05656
1.88869e+014	0.00375975	8.75413
1.88994e+014	0.00369866	9.40709
1.89119e+014	0.00341702	10.0438
1.89244e+014	0.00297701	10.6902
1.89369e+014	0.00249141	11.3711
1.89494e+014	0.00208987	12.1011
1.89619e+014	0.00186617	12.855
1.89744e+014	0.00182187	13.5633
1.89869e+014	0.00188846	14.1793
1.89993e+014	0.00200728	14.7145
1.90118e+014	0.00215171	15.2106
1.90243e+014	0.00230305	15.7117
1.90368e+014	0.00243965	16.2511
1.90493e+014	0.00255195	16.8489
1.90618e+014	0.00266176	17.5124
1.90743e+014	0.00282015	18.2315
1.90868e+014	0.00307239	18.9791
1.90993e+014	0.00341569	19.7254
1.91118e+014	0.00379541	20.4563
1.91243e+014	0.00413998	21.1748
1.91368e+014	0.00439766	21.892
1.91492e+014	0.00455571	22.6193
1.91617e+014	0.00464027	23.3643
1.91742e+014	0.00469856	24.1277
1.91867e+014	0.00476954	24.9029
1.91992e+014	0.00486015	25.6803
1.92117e+014	0.00494495	26.4534
1.92242e+014	0.00498809	27.2223
1.92367e+014	0.00496823	27.9915
1.92492e+014	0.00488944	28.7667
1.92617e+014	0.00477407	29.5507
1.92742e+014	0.00464423	30.3426
1.92866e+014	0.00450539	31.1387
1.92991e+014	0.00434539	31.9372
1.93116e+014	0.00415	32.7405
1.93241e+014	0.00392208	33.5552
1.93366e+014	0.00368879	34.3877
1.93491e+014	0.0034881	35.2382
1.93616e+014	0.0033402	36.098
1.93741e+014	0.00322767	36.9561
1.93866e+014	0.00310873	37.8101
1.93991e+014	0.00295588	38.6718
1.94116e+014	0.00279016	39.5608
1.94241e+014	0.00268511	40.4878
1.94365e+014	0.00271924	41.4322
1.9449e+014	0.00289746	42.3506
1.94615e+014	0.00313743	43.2204
1.9474e+014	0.00333957	44.0527
1.94865e+014	0.00345233	44.8738
1.9499e+014	0.00349659	45.708
1.95115e+014	0.00355354	46.5652
1.9524e+014	0.00371086	47.4312
1.95365e+014	0.00398867	48.2773
1.9549e+014	0.00431791	49.0859
1.95615e+014	0.00459257	49.8611
1.95739e+014	0.00473399	50.6204
1.95864e+014	0.00472751	51.3844
1.95989e+014	0.00463041	52.1701
1.96114e+014	0.0045488	52.9824
1.96239e+014	0.00457656	53.8069
1.96364e+014	0.00472412	54.6169
1.96489e+014	0.00490773	55.3948
1.96614e+014	0.00501097	56.1426
1.96739e+014	0.00495311	56.8758
1.96864e+014	0.00472475	57.6151
1.96989e+014	0.00439364	58.3809
1.97114e+014	0.00408248	59.1843
1.97238e+014	0.00390644	60.0128
1.97363e+014	0.00388715	60.8305
1.97488e+014	0.00393055	61.608
1.97613e+014	0.00390251	62.3429
1.97738e+014	0.00371141	63.0535
1.97863e+014	0.00334257	63.767
1.97988e+014	0.00286099	64.5174
1.98113e+014	0.00239891	65.34
1.98238e+014	0.00210816	66.2376
1.98363e+014	0.00203767	67.1351
1.98488e+014	0.00206278	67.9511
1.98613e+014	0.00201364	68.6815
1.98737e+014	0.00179491	69.3653
1.98862e+014	0.00140021	70.0557
1.98987e+014	0.000903622	70.8621
1.99112e+014	0.000527187	72.1463
1.99237e+014	0.000670702	73.6756
1.99362e+014	0.00100397	74.5924
1.99487e+014	0.00120312	75.3133
1.99612e+014	0.00120301	76.0246
1.99737e+014	0.00104833	76.8413
1.99862e+014	0.000921163	77.8922
('port 2',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.000533047	-1.82011
1.87495e+014	0.000408274	-0.719529
1.8762e+014	0.000370512	0.549286
1.87745e+014	0.000427366	1.75913
1.8787e+014	0.000524621	2.809
1.87995e+014	0.000623871	3.77119
1.8812e+014	0.00071723	4.70505
1.88245e+014	0.000813762	5.63451
1.8837e+014	0.000928307	6.55994
1.88495e+014	0.00107201	7.47046
1.88619e+014	0.00124681	8.35625
1.88744e+014	0.00144596	9.21473
1.88869e+014	0.00165782	10.0494
1.88994e+014	0.00186968	10.8665
1.89119e+014	0.00207018	11.6725
1.89244e+014	0.00225105	12.4733
1.89369e+014	0.00240818	13.2739
1.89494e+014	0.00254245	14.0781
1.89619e+014	0.00265966	14.8882
1.89744e+014	0.0027692	15.7048
1.89869e+014	0.00288123	16.5263
1.89993e+014	0.00300297	17.3493
1.90118e+014	0.00313549	18.1699
1.90243e+014	0.0032729	18.9853
1.90368e+014	0.00340406	19.7941
1.90493e+014	0.00351625	20.5973
1.90618e+014	0.00359906	21.3971
1.90743e+014	0.00364721	22.1967
1.90868e+014	0.00366185	22.9992
1.90993e+014	0.00364999	23.8069
1.91118e+014	0.00362228	24.6208
1.91243e+014	0.00358971	25.4403
1.91368e+014	0.00356003	26.2635
1.91492e+014	0.00353524	27.0874
1.91617e+014	0.0035112	27.9094
1.91742e+014	0.00347926	28.7279
1.91867e+014	0.00342931	29.5428
1.91992e+014	0.00335291	30.3556
1.92117e+014	0.00324566	31.1689
1.92242e+014	0.00310846	31.9859
1.92367e+014	0.00294762	32.8101
