["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+014 9.9630157052361230e-004 -4.1650095193890535e-001
1.8749519977416666e+014 1.3562240714982529e-003 -9.0397317588967793e-003
1.8762011329833334e+014 1.5597429106619571e-003 3.7288292995883127e-001
1.8774502682250000e+014 1.5814577913075330e-003 7.4689187883185737e-001
1.8786994034666666e+014 1.4185346406433267e-003 1.1214245724645260e+000
1.8799485387083334e+014 1.0905376367051328e-003 1.5072326032810481e+000
1.8811976739500000e+014 6.3827078781761792e-004 1.9416085545009130e+000
1.8824468091916666e+014 1.5144634610528190e-004 2.9881045709628280e+000
1.8836959444333334e+014 4.5920144116754554e-004 5.3571391585722088e+000
1.8849450796750000e+014 9.4093917028578050e-004 5.8446333090464062e+000
1.8861942149166666e+014 1.3188805799013899e-003 6.2366893117876350e+000
1.8874433501583334e+014 1.5458950656764910e-003 6.6078200054475174e+000
1.8886924854000000e+014 1.5929428796781974e-003 6.9717383447901762e+000
1.8899416206416666e+014 1.4542806471675228e-003 7.3343077960611529e+000
1.8911907558833334e+014 1.1462744534387890e-003 7.7013509556481674e+000
1.8924398911250000e+014 7.0564993553486814e-004 8.0896063639850677e+000
1.8936890263666666e+014 1.9072434109567181e-004 8.6957807326576457e+000
1.8949381616083334e+014 3.6978707806763743e-004 1.1665346680428428e+001
1.8961872968500000e+014 8.6649194161260662e-004 1.2117019663533824e+001
1.8974364320916666e+014 1.2638970723333250e-003 1.2491114057116913e+001
1.8986855673333334e+014 1.5136449707239786e-003 1.2850863376229112e+001
1.8999347025750000e+014 1.5878656343252281e-003 1.3205265801615980e+001
1.9011838378166666e+014 1.4764047851408095e-003 1.3557693456115846e+001
1.9024329730583334e+014 1.1925814120670448e-003 1.3910611838211095e+001
1.9036821083000000e+014 7.7002200137509381e-004 1.4269234399876154e+001
1.9049312435416666e+014 2.5907518019638629e-004 1.4677112157859211e+001
1.9061803787833334e+014 2.8350952530532228e-004 1.1704939107298419e+001
1.9074295140250000e+014 7.8870683760149534e-004 1.2104277075152034e+001
1.9086786492666666e+014 1.2005729358761630e-003 1.2459543465664582e+001
1.9099277845083334e+014 1.4706175548209268e-003 1.2807717476188314e+001
1.9111769197500000e+014 1.5675230730414610e-003 1.3152967174895171e+001
1.9124260549916666e+014 1.4813248144051666e-003 1.3495347000935023e+001
1.9136751902333334e+014 1.2209823041812082e-003 1.3834516528477042e+001
1.9149243254750000e+014 8.1744039176045947e-004 1.4166711057430645e+001
1.9161734607166666e+014 3.1878835763027812e-004 1.4461096035818910e+001
1.9174225959583334e+014 2.1948409746242917e-004 1.1850017929805594e+001
1.9186717312000000e+014 7.2809609360705864e-004 1.2111503696367679e+001
1.9199208664416666e+014 1.1513429494416445e-003 1.2438036480148639e+001
1.9211700016833334e+014 1.4389570712378193e-003 1.2771204320357674e+001
1.9224191369250000e+014 1.5574011375612210e-003 1.3104998700617269e+001
1.9236682721666666e+014 1.4931799433926358e-003 1.3436720106303516e+001
1.9249174074083334e+014 1.2549265892705297e-003 1.3761588763614023e+001
1.9261665426500000e+014 8.7012912488410596e-004 1.4068736756865890e+001
1.9274156778916666e+014 3.8731021970245423e-004 1.4286519451132643e+001
1.9286648131333334e+014 1.7358251534120052e-004 1.2181663480212492e+001
1.9299139483750000e+014 6.7168248882792730e-004 1.2149084695873245e+001
1.9311630836166666e+014 1.1045046132225713e-003 1.2434483592601847e+001
1.9324122188583331e+014 1.4090109453857404e-003 1.2749263240519726e+001
1.9336613541000000e+014 1.5487924135176045e-003 1.3070788159056640e+001
1.9349104893416666e+014 1.5076761854160563e-003 1.3391833376702506e+001
1.9361596245833331e+014 1.2911403575741509e-003 1.3705958134805396e+001
1.9374087598250000e+014 9.2617461983430767e-004 1.3996828735039117e+001
1.9386578950666666e+014 4.6032575060820247e-004 1.4186126386983998e+001
1.9399070303083331e+014 1.5163530232082732e-004 1.2639886661095666e+001
1.9411561655500000e+014 6.1247442140791595e-004 1.2191264687735314e+001
1.9424053007916666e+014 1.0512267133076412e-003 1.2431926528196719e+001
1.9436544360333331e+014 1.3703258429648272e-003 1.2728769888770691e+001
1.9449035712750000e+014 1.5297021856362650e-003 1.3038978573056864e+001
1.9461527065166666e+014 1.5104623685721339e-003 1.3350637807221528e+001
1.9474018417583331e+014 1.3155206124054958e-003 1.3655015712587979e+001
1.9486509770000000e+014 9.6957206288652295e-004 1.3934753341822365e+001
1.9499001122416666e+014 5.2048338204794826e-004 1.4109438825184776e+001
1.9511492474833331e+014 1.6625918667491837e-004 1.3029838901750985e+001
1.9523983827250000e+014 5.6642831141084926e-004 1.2234093752262236e+001
1.9536475179666666e+014 1.0076257320456232e-003 1.2426793908505420e+001
1.9548966532083331e+014 1.3388869624122134e-003 1.2705621397249807e+001
1.9561457884500000e+014 1.5156768786048374e-003 1.3004597951625854e+001
1.9573949236916666e+014 1.5163906324450580e-003 1.3306808093606758e+001
1.9586440589333331e+014 1.3415151096574757e-003 1.3601145125202908e+001
1.9598931941750000e+014 1.0138787574597314e-003 1.3867726420182873e+001
1.9611423294166666e+014 5.8131272494887833e-004 1.4027582282788696e+001
1.9623914646583331e+014 2.1275462588387929e-004 1.3280022053122437e+001
1.9636405999000000e+014 5.3331170371390959e-004 1.2305639575828314e+001
1.9648897351416666e+014 9.7309295687694373e-004 1.2435910904687711e+001
1.9661388703833331e+014 1.3155202337729274e-003 1.2692800684703391e+001
1.9673880056250000e+014 1.5093763521726701e-003 1.2979231844663948e+001
1.9686371408666666e+014 1.5299900688646214e-003 1.3271899772220550e+001
1.9698862761083331e+014 1.3753234207932129e-003 1.3557266475331454e+001
1.9711354113500000e+014 1.0661979478971669e-003 1.3814099484555161e+001
1.9723845465916666e+014 6.4954192407298860e-004 1.3968258061788276e+001
1.9736336818333331e+014 2.6960005343076263e-004 1.3457969377132637e+001
1.9748828170750000e+014 4.9801862814343627e-004 1.2399029581011085e+001
1.9761319523166666e+014 9.3122191013635396e-004 1.2453935758471083e+001
1.9773810875583331e+014 1.2832475157600104e-003 1.2686630167817892e+001
1.9786302228000000e+014 1.4934602214817095e-003 1.2960363297598718e+001
1.9798793580416666e+014 1.5337302275747193e-003 1.3244232417372642e+001
1.9811284932833331e+014 1.3993563678685037e-003 1.3522293139523496e+001
1.9823776285250000e+014 1.1089132364805628e-003 1.3772743715399915e+001
1.9836267637666666e+014 7.0749646716613927e-004 1.3927662211056013e+001
1.9848758990083331e+014 3.2177862979471865e-004 1.3560507409178111e+001
1.9861250342500000e+014 4.6725783054618614e-004 1.2486523762363152e+001
1.9873741694916666e+014 8.8997588181736348e-004 1.2465742367154689e+001
1.9886233047333331e+014 1.2493488637396429e-003 1.2675200538648781e+001
1.9898724399750000e+014 1.4739405047306797e-003 1.2936909466404067e+001
1.9911215752166666e+014 1.5321612158998184e-003 1.3212221977805884e+001
1.9923707104583331e+014 1.4167898953284944e-003 1.3482721554012954e+001
1.9936198457000000e+014 1.1443694810454009e-003 1.3725625577156801e+001
1.9948689809416666e+014 7.5872235640570647e-004 1.3876344313425527e+001
1.9961181161833331e+014 3.7775022693982261e-004 1.3592260143522918e+001
1.9973672514250000e+014 4.5740762153909559e-004 1.2582066644849078e+001
1.9986163866666666e+014 8.6287987249852589e-004 1.2484816187356017e+001
("port 1","mode 1",1,"port 2",1,"transmission")
(101, 3)
1.8737028625000000e+014 5.4928955713644441e-005 1.2073584066837626e+000
1.8749519977416666e+014 5.5482185406284193e-005 1.2926636076705440e+000
1.8762011329833334e+014 6.0598938172215646e-005 1.4183718951282629e+000
1.8774502682250000e+014 6.8317887815078565e-005 1.6119781563471711e+000
1.8786994034666666e+014 7.6567698476211820e-005 1.8650078797037191e+000
1.8799485387083334e+014 8.3826355673231827e-005 2.1594903453428005e+000
1.8811976739500000e+014 8.9117742357877841e-005 2.4802052690272545e+000
1.8824468091916666e+014 9.1880709309811131e-005 2.8160233705955808e+000
1.8836959444333334e+014 9.1874884433003161e-005 3.1584825102982013e+000
1.8849450796750000e+014 8.9128337706470377e-005 3.5002074540571155e+000
1.8861942149166666e+014 8.3913675380511575e-005 3.8334867581911003e+000
1.8874433501583334e+014 7.6744480089731149e-005 4.1487406985872477e+000
1.8886924854000000e+014 6.8421998832047604e-005 4.4332912114771013e+000
1.8899416206416666e+014 6.0104456778432027e-005 4.6705811715192613e+000
1.8911907558833334e+014 5.3379985476947711e-005 4.8453639655357899e+000
1.8924398911250000e+014 5.0056985869236138e-005 4.9626474553857900e+000
1.8936890263666666e+014 5.1250113148158071e-005 5.0673056598794819e+000
1.8949381616083334e+014 5.6431354896114675e-005 5.2158789480194656e+000
1.8961872968500000e+014 6.3914251252790259e-005 5.4294411414667820e+000
1.8974364320916666e+014 7.1983533747994267e-005 5.6979266475698180e+000
1.8986855673333334e+014 7.9356640985112892e-005 6.0038785443137215e+000
1.8999347025750000e+014 8.5150455668448838e-005 6.3326175007632690e+000
1.9011838378166666e+014 8.8802991110799559e-005 6.6732141835470129e+000
1.9024329730583334e+014 8.9987314853661539e-005 7.0171258715514355e+000
1.9036821083000000e+014 8.8599992327459824e-005 7.3567702467808562e+000
1.9049312435416666e+014 8.4773494228134990e-005 7.6841913903645658e+000
1.9061803787833334e+014 7.8916603407500250e-005 7.9897395842113603e+000
1.9074295140250000e+014 7.1787430088161383e-005 8.2609113447444393e+000
1.9086786492666666e+014 6.4595501168267274e-005 8.4827820233957993e+000
1.9099277845083334e+014 5.9045896293910525e-005 8.6447347910156065e+000
1.9111769197500000e+014 5.7001638956708342e-005 8.7583804929267082e+000
1.9124260549916666e+014 5.9466255947065635e-005 8.8684393555674284e+000
1.9136751902333334e+014 6.5766548662492535e-005 9.0218968898889269e+000
1.9149243254750000e+014 7.4141487993300032e-005 9.2340381673517253e+000
1.9161734607166666e+014 8.2793520655973025e-005 9.4957359138505666e+000
1.9174225959583334e+014 9.0335268738214660e-005 9.7921950684390033e+000
1.9186717312000000e+014 9.5808595387294481e-005 1.0110798767967472e+001
1.9199208664416666e+014 9.8615141626169509e-005 1.0441931536346052e+001
1.9211700016833334e+014 9.8464871959911431e-005 1.0777894359093583e+001
1.9224191369250000e+014 9.5350703204118050e-005 1.1111594354676370e+001
1.9236682721666666e+014 8.9543872449212219e-005 1.1435218617104008e+001
1.9249174074083334e+014 8.1617620276684184e-005 1.1738692358153159e+001
1.9261665426500000e+014 7.2486500950764320e-005 1.2008187681179832e+001
1.9274156778916666e+014 6.3530311078862088e-005 1.2225788856087144e+001
1.9286648131333334e+014 5.6662431767657923e-005 1.2376767371502494e+001
1.9299139483750000e+014 5.3971525745100289e-005 1.2473266250074662e+001
1.9311630836166666e+014 5.6475849197891901e-005 1.2570737541434266e+001
1.9324122188583331e+014 6.3199369346156038e-005 1.2725175898071226e+001
1.9336613541000000e+014 7.2098994322205667e-005 1.2949409071710321e+001
1.9349104893416666e+014 8.1321949231847953e-005 1.3228840008503328e+001
1.9361596245833331e+014 8.9557223614931839e-005 1.3545417559769678e+001
1.9374087598250000e+014 9.5936808364878234e-005 1.3885096367601665e+001
1.9386578950666666e+014 9.9908697941879454e-005 1.4237924879434420e+001
1.9399070303083331e+014 1.0116086607764043e-004 1.4596281095298185e+001
1.9411561655500000e+014 9.9587094127221798e-005 1.4953567554252903e+001
1.9424053007916666e+014 9.5283273409143282e-005 1.5303006710086935e+001
1.9436544360333331e+014 8.8569798779451165e-005 1.5636371867213830e+001
1.9449035712750000e+014 8.0047962088071538e-005 1.5942420705633912e+001
1.9461527065166666e+014 7.0709436335499081e-005 1.6205263157469599e+001
1.9474018417583331e+014 6.2103812796768826e-005 1.6405242649235674e+001
1.9486509770000000e+014 5.6403088665947430e-005 1.6531417486125104e+001
1.9499001122416666e+014 5.5742547267102074e-005 1.6611631093844114e+001
1.9511492474833331e+014 6.0636428584881479e-005 1.6713662807566980e+001
1.9523983827250000e+014 6.9483187367270826e-005 1.6883490141132565e+001
1.9536475179666666e+014 8.0010182392755143e-005 1.7120337042249570e+001
1.9548966532083331e+014 9.0364367432661327e-005 1.7405316459035891e+001
1.9561457884500000e+014 9.9258360584785301e-005 1.7720941027000819e+001
1.9573949236916666e+014 1.0584019127827848e-004 1.8054669297117091e+001
1.9586440589333331e+014 1.0958759349743861e-004 1.8397632729245515e+001
1.9598931941750000e+014 1.1025492928108073e-004 1.8742970540710889e+001
1.9611423294166666e+014 1.0785299817981845e-004 1.9084506064740225e+001
1.9623914646583331e+014 1.0264812391507159e-004 1.9415662713136566e+001
1.9636405999000000e+014 9.5183177723154539e-005 1.9728381750962861e+001
1.9648897351416666e+014 8.6314540363792924e-005 2.0012217589911163e+001
1.9661388703833331e+014 7.7280344071032928e-005 2.0254393957821428e+001
1.9673880056250000e+014 6.9736827449559837e-005 2.0443931433935550e+001
1.9686371408666666e+014 6.5539935077525837e-005 2.0584302651917707e+001
1.9698862761083331e+014 6.5960719771678212e-005 2.0706806139922136e+001
1.9711354113500000e+014 7.0782957734315941e-005 2.0856106687983662e+001
1.9723845465916666e+014 7.8486119452884657e-005 2.1056589207640165e+001
1.9736336818333331e+014 8.7251557327863990e-005 2.1306511536766212e+001
1.9748828170750000e+014 9.5594169089355141e-005 2.1593442220495927e+001
1.9761319523166666e+014 1.0247879322336612e-004 2.1904628119031795e+001
1.9773810875583331e+014 1.0724246281225358e-004 2.2229835784382530e+001
1.9786302228000000e+014 1.0952461811844241e-004 2.2560992175756464e+001
1.9798793580416666e+014 1.0922596498847473e-004 2.2891262335356714e+001
1.9811284932833331e+014 1.0649339828608328e-004 2.3214189827677664e+001
1.9823776285250000e+014 1.0172342220527721e-004 2.3523031618876811e+001
1.9836267637666666e+014 9.5577579878631342e-005 2.3810439698451848e+001
1.9848758990083331e+014 8.8996037514926237e-005 2.4068985687335061e+001
1.9861250342500000e+014 8.3167300726673190e-005 2.4293555651658902e+001
1.9873741694916666e+014 7.9365962208472198e-005 2.4486355328288926e+001
1.9886233047333331e+014 7.8553665668640887e-005 2.4661472041074951e+001
1.9898724399750000e+014 8.0932313845424804e-005 2.4841548972572660e+001
1.9911215752166666e+014 8.5828155031022707e-005 2.5045650529371763e+001
1.9923707104583331e+014 9.2056099455759899e-005 2.5281019027934438e+001
1.9936198457000000e+014 9.8385918346087490e-005 2.5545026656397084e+001
1.9948689809416666e+014 1.0380870852390134e-004 2.5830731325766124e+001
1.9961181161833331e+014 1.0761728990780648e-004 2.6130479581344414e+001
1.9973672514250000e+014 1.0940642027325865e-004 2.6437170780804834e+001
1.9986163866666666e+014 1.0905497630164108e-004 2.6744340127700735e+001
("port 1","mode 1",1,"port 3",1,"transmission")
(101, 3)
1.8737028625000000e+014 3.6745955865212765e-001 1.1729673534687366e+000
1.8749519977416666e+014 3.7222232096407776e-001 1.6234718059253668e+000
1.8762011329833334e+014 3.7695402514630361e-001 2.0740198169491539e+000
1.8774502682250000e+014 3.8165433890625378e-001 2.5246085407526899e+000
1.8786994034666666e+014 3.8632289068985010e-001 2.9752345705647074e+000
1.8799485387083334e+014 3.9095946307449925e-001 3.4258940520286574e+000
1.8811976739500000e+014 3.9556412094146720e-001 3.8765830861668817e+000
1.8824468091916666e+014 4.0013721296943183e-001 4.3272982269251408e+000
1.8836959444333334e+014 4.0467924343825201e-001 4.7780368365798225e+000
1.8849450796750000e+014 4.0919067227327754e-001 5.2287971299811113e+000
1.8861942149166666e+014 4.1367173608023378e-001 5.6795778840390989e+000
1.8874433501583334e+014 4.1812236206534126e-001 6.1303779902511604e+000
1.8886924854000000e+014 4.2254227610007766e-001 6.5811958423534405e+000
1.8899416206416666e+014 4.2693114315333686e-001 7.0320292549452255e+000
1.8911907558833334e+014 4.3128878990470615e-001 7.4828755241636022e+000
1.8924398911250000e+014 4.3561534427154291e-001 7.9337318272353681e+000
1.8936890263666666e+014 4.3991123734079268e-001 8.3845957218464022e+000
1.8949381616083334e+014 4.4417706311433480e-001 8.8354655103426776e+000
1.8961872968500000e+014 4.4841335845783459e-001 9.2863402957642798e+000
1.8974364320916666e+014 4.5262040484504679e-001 9.7372196991044628e+000
1.8986855673333334e+014 4.5679814587953504e-001 1.0188103364389654e+001
1.8999347025750000e+014 4.6094625353849600e-001 1.0638990499227631e+001
1.9011838378166666e+014 4.6506435850083477e-001 1.1089879559623673e+001
1.9024329730583334e+014 4.6915225971840357e-001 1.1540768429942755e+001
1.9036821083000000e+014 4.7321009706407990e-001 1.1991654802836685e+001
1.9049312435416666e+014 4.7723836200204345e-001 1.2442536704143524e+001
1.9061803787833334e+014 4.8123774615349602e-001 1.2893412894255638e+001
1.9074295140250000e+014 4.8520889341830092e-001 1.3344282959404497e+001
1.9086786492666666e+014 4.8915216763340486e-001 1.3795147047000368e+001
1.9099277845083334e+014 4.9306754323419311e-001 1.4246005361673406e+001
1.9111769197500000e+014 4.9695467208939909e-001 1.4696857648723903e+001
1.9124260549916666e+014 5.0081309016765363e-001 1.5147702906454619e+001
1.9136751902333334e+014 5.0464251622674283e-001 1.5598539422093385e+001
1.9149243254750000e+014 5.0844302233038363e-001 1.6049365189077061e+001
1.9161734607166666e+014 5.1221508217403044e-001 1.6500178438561733e+001
1.9174225959583334e+014 5.1595942776617398e-001 1.6950978089886643e+001
1.9186717312000000e+014 5.1967678673605178e-001 1.7401763905835637e+001
1.9199208664416666e+014 5.2336761823376654e-001 1.7852536282814018e+001
1.9211700016833334e+014 5.2703196751724468e-001 1.8303295771131417e+001
1.9224191369250000e+014 5.3066950655993039e-001 1.8754042542149293e+001
1.9236682721666666e+014 5.3427974391967115e-001 1.9204776042097397e+001
1.9249174074083334e+014 5.3786229915111816e-001 1.9655494984349474e+001
1.9261665426500000e+014 5.4141716584460908e-001 2.0106197690624420e+001
1.9274156778916666e+014 5.4494475171591128e-001 2.0556882607263177e+001
1.9286648131333334e+014 5.4844576960174685e-001 2.1007548773779778e+001
1.9299139483750000e+014 5.5192098003016010e-001 2.1458196028761005e+001
1.9311630836166666e+014 5.5537091320415388e-001 2.1908824862453486e+001
1.9324122188583331e+014 5.5879569726879086e-001 2.2359435986234693e+001
1.9336613541000000e+014 5.6219507134291946e-001 2.2810029816712664e+001
1.9349104893416666e+014 5.6556857733570942e-001 2.3260606108724122e+001
1.9361596245833331e+014 5.6891584264054229e-001 2.3711163901240329e+001
1.9374087598250000e+014 5.7223680797044785e-001 2.4161701788403768e+001
1.9386578950666666e+014 5.7553186743769424e-001 2.4612218422831869e+001
1.9399070303083331e+014 5.7880172179979494e-001 2.5062712948907169e+001
1.9411561655500000e+014 5.8204714690441095e-001 2.5513185237881856e+001
1.9424053007916666e+014 5.8526871363064426e-001 2.5963635783773285e+001
1.9436544360333331e+014 5.8846660361101411e-001 2.6414065319025759e+001
1.9449035712750000e+014 5.9164060546906561e-001 2.6864474329129024e+001
1.9461527065166666e+014 5.9479029294831154e-001 2.7314862689817140e+001
1.9474018417583331e+014 5.9791530223754885e-001 2.7765229591897857e+001
1.9486509770000000e+014 6.0101557986919785e-001 2.8215573784980055e+001
1.9499001122416666e+014 6.0409146491507204e-001 2.8665894018728565e+001
1.9511492474833331e+014 6.0714366205495662e-001 2.9116189503584305e+001
1.9523983827250000e+014 6.1017293958556251e-001 2.9566460123485850e+001
1.9536475179666666e+014 6.1317987015032749e-001 3.0016706362419985e+001
1.9548966532083331e+014 6.1616464108587332e-001 3.0466928950723009e+001
1.9561457884500000e+014 6.1912704311070255e-001 3.0917128404082373e+001
1.9573949236916666e+014 6.2206664276725965e-001 3.1367304669573979e+001
1.9586440589333331e+014 6.2498305850111513e-001 3.1817457041870359e+001
